v2xdl_delib_codehigh,v2xel_regelec,v2elintim,v2cltort_codehigh,v2exthftps_osp_codelow,v2clacjstw_mean,v2exthftps_osp_sd,v2elintim_codehigh,v2exembez_ord_codelow,v2elrgpwr_sd,v2clacjust_osp_codehigh,v2lgfunds_ord_codelow,v2juncind_codelow,v2dlcommon_osp_codehigh,v2elsrgel,v2elfrfair_ord,v2exdjcbhg_mean,v2xcl_rol_codelow,v2x_elecoff,v2psbars_ord_codehigh
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.015,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.015,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.015,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.015,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.015,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.015,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.015,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.019,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.019,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.019,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.019,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.019,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.019,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.019,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.019,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.019,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.019,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.019,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.019,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.019,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.019,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.019,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.019,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.019,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.019,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.013,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.013,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.013,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.013,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.013,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.013,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.013,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.013,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.013,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.013,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.013,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.013,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.017,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.017,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.017,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.017,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.017,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.017,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.017,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.017,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.022,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.022,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.022,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.022,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.022,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.022,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.022,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.022,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.022,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.022,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,0,0.022,NA,NA
NA,0.011,NA,-0.596,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,NA,0.022,0,NA
NA,0.011,NA,-1.637,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,NA,0.019,0,NA
NA,0.011,NA,-1.637,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,NA,0.019,0,NA
NA,0.011,NA,-1.637,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,NA,0.019,0,NA
NA,0.011,NA,-1.637,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,NA,0.019,0,NA
NA,0.011,NA,-1.637,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,NA,0.019,0,NA
NA,0.011,NA,-1.637,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,NA,0.019,0,NA
NA,0.011,NA,-1.637,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,NA,0.019,0,NA
NA,0.011,NA,-1.637,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,NA,0.019,0,NA
NA,0.011,NA,-1.637,1.447,1,0.481,NA,0,0.79,0.213,NA,NA,NA,0,NA,NA,0.019,0,NA
